,gene_id,database,kegg_id
6025,PSPTO_RS09375,KEGG_pathway,map02010
6028,PSPTO_RS09380,KEGG_pathway,map00920
6029,PSPTO_RS09380,KEGG_pathway,map02010
6031,PSPTO_RS09490,KEGG_pathway,map00790
6037,PSPTO_RS09495,KEGG_pathway,map00360
6038,PSPTO_RS09495,KEGG_pathway,map00400
6039,PSPTO_RS09495,KEGG_pathway,map00790
6040,PSPTO_RS09495,KEGG_pathway,map01100
6041,PSPTO_RS09495,KEGG_pathway,map01230
6052,PSPTO_RS09510,KEGG_pathway,map00010
6053,PSPTO_RS09510,KEGG_pathway,map00620
6054,PSPTO_RS09510,KEGG_pathway,map00640
6055,PSPTO_RS09510,KEGG_pathway,map00680
6056,PSPTO_RS09510,KEGG_pathway,map00720
6057,PSPTO_RS09510,KEGG_pathway,map01100
6058,PSPTO_RS09510,KEGG_pathway,map01110
6059,PSPTO_RS09510,KEGG_pathway,map01120
6060,PSPTO_RS09510,KEGG_pathway,map01130
6061,PSPTO_RS09510,KEGG_pathway,map01200
6063,PSPTO_RS09515,KEGG_pathway,map02010
6065,PSPTO_RS09520,KEGG_pathway,map02010
6067,PSPTO_RS09525,KEGG_pathway,map02010
6069,PSPTO_RS09535,KEGG_pathway,map02010
6072,PSPTO_RS09545,KEGG_pathway,map00330
6073,PSPTO_RS09545,KEGG_pathway,map01100
6076,PSPTO_RS09550,KEGG_pathway,map00330
6077,PSPTO_RS09550,KEGG_pathway,map01100
6080,PSPTO_RS09555,KEGG_pathway,map00330
6081,PSPTO_RS09555,KEGG_pathway,map01100
6084,PSPTO_RS09560,KEGG_pathway,map00330
6085,PSPTO_RS09560,KEGG_pathway,map01100
6088,PSPTO_RS09565,KEGG_pathway,map00330
6089,PSPTO_RS09565,KEGG_pathway,map01100
6092,PSPTO_RS09575,KEGG_pathway,map00330
6093,PSPTO_RS09575,KEGG_pathway,map01100
6097,PSPTO_RS09580,KEGG_pathway,map00740
6098,PSPTO_RS09580,KEGG_pathway,map01100
6099,PSPTO_RS09580,KEGG_pathway,map01110
6106,PSPTO_RS09585,KEGG_pathway,map00260
6107,PSPTO_RS09585,KEGG_pathway,map01100
6108,PSPTO_RS09585,KEGG_pathway,map01110
6109,PSPTO_RS09585,KEGG_pathway,map01120
6110,PSPTO_RS09585,KEGG_pathway,map01130
6111,PSPTO_RS09585,KEGG_pathway,map01230
6113,PSPTO_RS09590,KEGG_pathway,map00970
6124,PSPTO_RS09595,KEGG_pathway,map00260
6125,PSPTO_RS09595,KEGG_pathway,map00261
6126,PSPTO_RS09595,KEGG_pathway,map00270
6127,PSPTO_RS09595,KEGG_pathway,map00300
6128,PSPTO_RS09595,KEGG_pathway,map01100
6129,PSPTO_RS09595,KEGG_pathway,map01110
6130,PSPTO_RS09595,KEGG_pathway,map01120
6131,PSPTO_RS09595,KEGG_pathway,map01130
6132,PSPTO_RS09595,KEGG_pathway,map01210
6133,PSPTO_RS09595,KEGG_pathway,map01230
6136,PSPTO_RS09730,KEGG_pathway,map00633
6137,PSPTO_RS09730,KEGG_pathway,map01120
6140,PSPTO_RS09770,KEGG_pathway,map00230
6141,PSPTO_RS09770,KEGG_pathway,map01120
6144,PSPTO_RS09800,KEGG_pathway,map00280
6145,PSPTO_RS09800,KEGG_pathway,map01100
6164,PSPTO_RS09805,KEGG_pathway,map00010
6165,PSPTO_RS09805,KEGG_pathway,map00053
6166,PSPTO_RS09805,KEGG_pathway,map00071
6167,PSPTO_RS09805,KEGG_pathway,map00280
6168,PSPTO_RS09805,KEGG_pathway,map00310
6169,PSPTO_RS09805,KEGG_pathway,map00330
6170,PSPTO_RS09805,KEGG_pathway,map00340
6171,PSPTO_RS09805,KEGG_pathway,map00380
6172,PSPTO_RS09805,KEGG_pathway,map00410
6173,PSPTO_RS09805,KEGG_pathway,map00561
6174,PSPTO_RS09805,KEGG_pathway,map00620
6175,PSPTO_RS09805,KEGG_pathway,map00625
6176,PSPTO_RS09805,KEGG_pathway,map00903
6177,PSPTO_RS09805,KEGG_pathway,map00981
6178,PSPTO_RS09805,KEGG_pathway,map01100
6179,PSPTO_RS09805,KEGG_pathway,map01110
6180,PSPTO_RS09805,KEGG_pathway,map01120
6181,PSPTO_RS09805,KEGG_pathway,map01130
6189,PSPTO_RS09830,KEGG_pathway,map00260
6190,PSPTO_RS09830,KEGG_pathway,map00270
6191,PSPTO_RS09830,KEGG_pathway,map01100
6192,PSPTO_RS09830,KEGG_pathway,map01110
6193,PSPTO_RS09830,KEGG_pathway,map01130
6194,PSPTO_RS09830,KEGG_pathway,map01200
6195,PSPTO_RS09830,KEGG_pathway,map01230
6197,PSPTO_RS09835,KEGG_pathway,map02026
6216,PSPTO_RS09855,KEGG_pathway,map00010
6217,PSPTO_RS09855,KEGG_pathway,map00053
6218,PSPTO_RS09855,KEGG_pathway,map00071
6219,PSPTO_RS09855,KEGG_pathway,map00280
6220,PSPTO_RS09855,KEGG_pathway,map00310
6221,PSPTO_RS09855,KEGG_pathway,map00330
6222,PSPTO_RS09855,KEGG_pathway,map00340
6223,PSPTO_RS09855,KEGG_pathway,map00380
6224,PSPTO_RS09855,KEGG_pathway,map00410
6225,PSPTO_RS09855,KEGG_pathway,map00561
6226,PSPTO_RS09855,KEGG_pathway,map00620
6227,PSPTO_RS09855,KEGG_pathway,map00625
6228,PSPTO_RS09855,KEGG_pathway,map00903
6229,PSPTO_RS09855,KEGG_pathway,map00981
6230,PSPTO_RS09855,KEGG_pathway,map01100
6231,PSPTO_RS09855,KEGG_pathway,map01110
6232,PSPTO_RS09855,KEGG_pathway,map01120
6233,PSPTO_RS09855,KEGG_pathway,map01130
6236,PSPTO_RS09865,KEGG_pathway,map02020
6237,PSPTO_RS09865,KEGG_pathway,map02024
6240,PSPTO_RS09870,KEGG_pathway,map02020
6241,PSPTO_RS09870,KEGG_pathway,map02024
6246,PSPTO_RS09925,KEGG_pathway,map00362
6247,PSPTO_RS09925,KEGG_pathway,map01100
6248,PSPTO_RS09925,KEGG_pathway,map01120
6249,PSPTO_RS09925,KEGG_pathway,map01220
6252,PSPTO_RS09935,KEGG_pathway,map00230
6253,PSPTO_RS09935,KEGG_pathway,map00240
6257,PSPTO_RS09970,KEGG_pathway,map00061
6258,PSPTO_RS09970,KEGG_pathway,map01100
6259,PSPTO_RS09970,KEGG_pathway,map01212
6271,PSPTO_RS09995,KEGG_pathway,map00220
6272,PSPTO_RS09995,KEGG_pathway,map00250
6273,PSPTO_RS09995,KEGG_pathway,map00630
6274,PSPTO_RS09995,KEGG_pathway,map00910
6275,PSPTO_RS09995,KEGG_pathway,map01100
6276,PSPTO_RS09995,KEGG_pathway,map01120
6277,PSPTO_RS09995,KEGG_pathway,map01230
6278,PSPTO_RS09995,KEGG_pathway,map02020
6279,PSPTO_RS09995,KEGG_pathway,map04217
6280,PSPTO_RS09995,KEGG_pathway,map04724
6281,PSPTO_RS09995,KEGG_pathway,map04727
6283,PSPTO_RS10010,KEGG_pathway,map02040
6288,PSPTO_RS10015,KEGG_pathway,map02020
6289,PSPTO_RS10015,KEGG_pathway,map02025
6290,PSPTO_RS10015,KEGG_pathway,map02026
6291,PSPTO_RS10015,KEGG_pathway,map02040
6293,PSPTO_RS10020,KEGG_pathway,map02040
6296,PSPTO_RS10025,KEGG_pathway,map02020
6297,PSPTO_RS10025,KEGG_pathway,map02030
6300,PSPTO_RS10030,KEGG_pathway,map02020
6301,PSPTO_RS10030,KEGG_pathway,map02030
6303,PSPTO_RS10040,KEGG_pathway,map00910
6305,PSPTO_RS10050,KEGG_pathway,map02040
6307,PSPTO_RS10055,KEGG_pathway,map02040
6309,PSPTO_RS10060,KEGG_pathway,map02040
6311,PSPTO_RS10065,KEGG_pathway,map02040
6313,PSPTO_RS10070,KEGG_pathway,map02040
6315,PSPTO_RS10080,KEGG_pathway,map02040
6317,PSPTO_RS10085,KEGG_pathway,map02040
6319,PSPTO_RS10090,KEGG_pathway,map02040
6321,PSPTO_RS10095,KEGG_pathway,map02040
6323,PSPTO_RS10105,KEGG_pathway,map02040
6325,PSPTO_RS10110,KEGG_pathway,map02040
6329,PSPTO_RS10125,KEGG_pathway,map00061
6330,PSPTO_RS10125,KEGG_pathway,map01100
6331,PSPTO_RS10125,KEGG_pathway,map01212
6338,PSPTO_RS10130,KEGG_pathway,map02020
6339,PSPTO_RS10130,KEGG_pathway,map02040
6340,PSPTO_RS10130,KEGG_pathway,map04621
6341,PSPTO_RS10130,KEGG_pathway,map04626
6342,PSPTO_RS10130,KEGG_pathway,map05132
6343,PSPTO_RS10130,KEGG_pathway,map05134
6345,PSPTO_RS10140,KEGG_pathway,map02040
6347,PSPTO_RS10145,KEGG_pathway,map02040
6351,PSPTO_RS10155,KEGG_pathway,map02020
6352,PSPTO_RS10155,KEGG_pathway,map02025
6353,PSPTO_RS10155,KEGG_pathway,map05111
6356,PSPTO_RS10160,KEGG_pathway,map02020
6357,PSPTO_RS10160,KEGG_pathway,map05111
6360,PSPTO_RS10165,KEGG_pathway,map02020
6361,PSPTO_RS10165,KEGG_pathway,map05111
6363,PSPTO_RS10170,KEGG_pathway,map02040
6365,PSPTO_RS10175,KEGG_pathway,map02040
6368,PSPTO_RS10180,KEGG_pathway,map02030
6369,PSPTO_RS10180,KEGG_pathway,map02040
6371,PSPTO_RS10185,KEGG_pathway,map02040
6373,PSPTO_RS10190,KEGG_pathway,map02040
6375,PSPTO_RS10195,KEGG_pathway,map02040
6378,PSPTO_RS10200,KEGG_pathway,map02020
6379,PSPTO_RS10200,KEGG_pathway,map02025
6382,PSPTO_RS10205,KEGG_pathway,map02020
6383,PSPTO_RS10205,KEGG_pathway,map02025
6386,PSPTO_RS10210,KEGG_pathway,map02020
6387,PSPTO_RS10210,KEGG_pathway,map02025
6389,PSPTO_RS10215,KEGG_pathway,map02040
6392,PSPTO_RS10225,KEGG_pathway,map02030
6393,PSPTO_RS10225,KEGG_pathway,map02040
6396,PSPTO_RS10230,KEGG_pathway,map02030
6397,PSPTO_RS10230,KEGG_pathway,map02040
6399,PSPTO_RS10235,KEGG_pathway,map02040
6401,PSPTO_RS10240,KEGG_pathway,map02040
6403,PSPTO_RS10245,KEGG_pathway,map02040
6405,PSPTO_RS10250,KEGG_pathway,map02040
6407,PSPTO_RS10255,KEGG_pathway,map02040
6409,PSPTO_RS10265,KEGG_pathway,map02040
6415,PSPTO_RS10280,KEGG_pathway,map02020
6416,PSPTO_RS10280,KEGG_pathway,map02025
6417,PSPTO_RS10280,KEGG_pathway,map02026
6418,PSPTO_RS10280,KEGG_pathway,map02040
6419,PSPTO_RS10280,KEGG_pathway,map05111
6422,PSPTO_RS10285,KEGG_pathway,map02020
6423,PSPTO_RS10285,KEGG_pathway,map02030
6425,PSPTO_RS10290,KEGG_pathway,map02030
6428,PSPTO_RS10295,KEGG_pathway,map02020
6429,PSPTO_RS10295,KEGG_pathway,map02030
6432,PSPTO_RS10300,KEGG_pathway,map02020
6433,PSPTO_RS10300,KEGG_pathway,map02030
6437,PSPTO_RS10305,KEGG_pathway,map02020
6438,PSPTO_RS10305,KEGG_pathway,map02030
6439,PSPTO_RS10305,KEGG_pathway,map02040
6442,PSPTO_RS10310,KEGG_pathway,map02030
6443,PSPTO_RS10310,KEGG_pathway,map02040
6446,PSPTO_RS10320,KEGG_pathway,map02020
6447,PSPTO_RS10320,KEGG_pathway,map02030
6450,PSPTO_RS10325,KEGG_pathway,map02020
6451,PSPTO_RS10325,KEGG_pathway,map02030
6454,PSPTO_RS10335,KEGG_pathway,map00230
6455,PSPTO_RS10335,KEGG_pathway,map01100
6459,PSPTO_RS10390,KEGG_pathway,map00190
6460,PSPTO_RS10390,KEGG_pathway,map01100
6461,PSPTO_RS10390,KEGG_pathway,map02020
6465,PSPTO_RS10395,KEGG_pathway,map00190
6466,PSPTO_RS10395,KEGG_pathway,map01100
6467,PSPTO_RS10395,KEGG_pathway,map02020
6471,PSPTO_RS10400,KEGG_pathway,map00190
6472,PSPTO_RS10400,KEGG_pathway,map01100
6473,PSPTO_RS10400,KEGG_pathway,map02020
6477,PSPTO_RS10405,KEGG_pathway,map00190
6478,PSPTO_RS10405,KEGG_pathway,map01100
6479,PSPTO_RS10405,KEGG_pathway,map02020
6482,PSPTO_RS10460,KEGG_pathway,map02020
6483,PSPTO_RS10460,KEGG_pathway,map02030
6494,PSPTO_RS10470,KEGG_pathway,map00020
6495,PSPTO_RS10470,KEGG_pathway,map00630
6496,PSPTO_RS10470,KEGG_pathway,map00720
6497,PSPTO_RS10470,KEGG_pathway,map01100
6498,PSPTO_RS10470,KEGG_pathway,map01110
6499,PSPTO_RS10470,KEGG_pathway,map01120
6500,PSPTO_RS10470,KEGG_pathway,map01130
6501,PSPTO_RS10470,KEGG_pathway,map01200
6502,PSPTO_RS10470,KEGG_pathway,map01210
6503,PSPTO_RS10470,KEGG_pathway,map01230
6505,PSPTO_RS10480,KEGG_pathway,map04122
6508,PSPTO_RS10485,KEGG_pathway,map00750
6509,PSPTO_RS10485,KEGG_pathway,map01100
6512,PSPTO_RS10495,KEGG_pathway,map00230
6513,PSPTO_RS10495,KEGG_pathway,map00240
6516,PSPTO_RS10520,KEGG_pathway,map00240
6517,PSPTO_RS10520,KEGG_pathway,map01100
6527,PSPTO_RS10540,KEGG_pathway,map00480
6528,PSPTO_RS10540,KEGG_pathway,map00980
6529,PSPTO_RS10540,KEGG_pathway,map00982
6530,PSPTO_RS10540,KEGG_pathway,map00983
6531,PSPTO_RS10540,KEGG_pathway,map01524
6532,PSPTO_RS10540,KEGG_pathway,map05200
6533,PSPTO_RS10540,KEGG_pathway,map05204
6534,PSPTO_RS10540,KEGG_pathway,map05225
6535,PSPTO_RS10540,KEGG_pathway,map05418
6538,PSPTO_RS10555,KEGG_pathway,map00790
6539,PSPTO_RS10555,KEGG_pathway,map01100
6545,PSPTO_RS10590,KEGG_pathway,map00400
6546,PSPTO_RS10590,KEGG_pathway,map01100
6547,PSPTO_RS10590,KEGG_pathway,map01110
6548,PSPTO_RS10590,KEGG_pathway,map01130
6549,PSPTO_RS10590,KEGG_pathway,map01230
6552,PSPTO_RS10600,KEGG_pathway,map00270
6553,PSPTO_RS10600,KEGG_pathway,map01100
6556,PSPTO_RS10605,KEGG_pathway,map00270
6557,PSPTO_RS10605,KEGG_pathway,map01100
6560,PSPTO_RS10610,KEGG_pathway,map00270
6561,PSPTO_RS10610,KEGG_pathway,map01100
6567,PSPTO_RS10645,KEGG_pathway,map00270
6568,PSPTO_RS10645,KEGG_pathway,map00330
6569,PSPTO_RS10645,KEGG_pathway,map00410
6570,PSPTO_RS10645,KEGG_pathway,map00480
6571,PSPTO_RS10645,KEGG_pathway,map01100
6590,PSPTO_RS10695,KEGG_pathway,map00071
6591,PSPTO_RS10695,KEGG_pathway,map00280
6592,PSPTO_RS10695,KEGG_pathway,map00281
6593,PSPTO_RS10695,KEGG_pathway,map00310
6594,PSPTO_RS10695,KEGG_pathway,map00360
6595,PSPTO_RS10695,KEGG_pathway,map00362
6596,PSPTO_RS10695,KEGG_pathway,map00380
6597,PSPTO_RS10695,KEGG_pathway,map00410
6598,PSPTO_RS10695,KEGG_pathway,map00627
6599,PSPTO_RS10695,KEGG_pathway,map00640
6600,PSPTO_RS10695,KEGG_pathway,map00650
6601,PSPTO_RS10695,KEGG_pathway,map00903
6602,PSPTO_RS10695,KEGG_pathway,map00930
6603,PSPTO_RS10695,KEGG_pathway,map01100
6604,PSPTO_RS10695,KEGG_pathway,map01110
6605,PSPTO_RS10695,KEGG_pathway,map01120
6606,PSPTO_RS10695,KEGG_pathway,map01130
6607,PSPTO_RS10695,KEGG_pathway,map01212
6633,PSPTO_RS10720,KEGG_pathway,map00920
6634,PSPTO_RS10720,KEGG_pathway,map01100
6635,PSPTO_RS10720,KEGG_pathway,map01120
6636,PSPTO_RS10720,KEGG_pathway,map01524
6637,PSPTO_RS10720,KEGG_pathway,map02020
6638,PSPTO_RS10720,KEGG_pathway,map04115
6639,PSPTO_RS10720,KEGG_pathway,map04210
6640,PSPTO_RS10720,KEGG_pathway,map04214
6641,PSPTO_RS10720,KEGG_pathway,map04215
6642,PSPTO_RS10720,KEGG_pathway,map04932
6643,PSPTO_RS10720,KEGG_pathway,map05010
6644,PSPTO_RS10720,KEGG_pathway,map05012
6645,PSPTO_RS10720,KEGG_pathway,map05014
6646,PSPTO_RS10720,KEGG_pathway,map05016
6647,PSPTO_RS10720,KEGG_pathway,map05134
6648,PSPTO_RS10720,KEGG_pathway,map05145
6649,PSPTO_RS10720,KEGG_pathway,map05152
6650,PSPTO_RS10720,KEGG_pathway,map05161
6651,PSPTO_RS10720,KEGG_pathway,map05164
6652,PSPTO_RS10720,KEGG_pathway,map05167
6653,PSPTO_RS10720,KEGG_pathway,map05168
6654,PSPTO_RS10720,KEGG_pathway,map05200
6655,PSPTO_RS10720,KEGG_pathway,map05210
6656,PSPTO_RS10720,KEGG_pathway,map05222
6657,PSPTO_RS10720,KEGG_pathway,map05416
6665,PSPTO_RS10860,KEGG_pathway,map00061
6666,PSPTO_RS10860,KEGG_pathway,map00333
6667,PSPTO_RS10860,KEGG_pathway,map00780
6668,PSPTO_RS10860,KEGG_pathway,map01040
6669,PSPTO_RS10860,KEGG_pathway,map01100
6670,PSPTO_RS10860,KEGG_pathway,map01130
6671,PSPTO_RS10860,KEGG_pathway,map01212
6673,PSPTO_RS10880,KEGG_pathway,map03420
6684,PSPTO_RS10885,KEGG_pathway,map00010
6685,PSPTO_RS10885,KEGG_pathway,map00710
6686,PSPTO_RS10885,KEGG_pathway,map01100
6687,PSPTO_RS10885,KEGG_pathway,map01110
6688,PSPTO_RS10885,KEGG_pathway,map01120
6689,PSPTO_RS10885,KEGG_pathway,map01130
6690,PSPTO_RS10885,KEGG_pathway,map01200
6691,PSPTO_RS10885,KEGG_pathway,map01230
6692,PSPTO_RS10885,KEGG_pathway,map04066
6693,PSPTO_RS10885,KEGG_pathway,map05010
6696,PSPTO_RS10905,KEGG_pathway,map00760
6697,PSPTO_RS10905,KEGG_pathway,map01100
6699,PSPTO_RS10910,KEGG_pathway,map00564
6701,PSPTO_RS10920,KEGG_pathway,map02010
6703,PSPTO_RS10925,KEGG_pathway,map02010
6705,PSPTO_RS10930,KEGG_pathway,map02010
6708,PSPTO_RS10935,KEGG_pathway,map00790
6709,PSPTO_RS10935,KEGG_pathway,map01100
6717,PSPTO_RS10970,KEGG_pathway,map00030
6718,PSPTO_RS10970,KEGG_pathway,map01100
6719,PSPTO_RS10970,KEGG_pathway,map01110
6720,PSPTO_RS10970,KEGG_pathway,map01120
6721,PSPTO_RS10970,KEGG_pathway,map01130
6722,PSPTO_RS10970,KEGG_pathway,map01200
6723,PSPTO_RS10970,KEGG_pathway,map01230
6729,PSPTO_RS11065,KEGG_pathway,map00260
6730,PSPTO_RS11065,KEGG_pathway,map01100
6731,PSPTO_RS11065,KEGG_pathway,map01120
6732,PSPTO_RS11065,KEGG_pathway,map01210
6733,PSPTO_RS11065,KEGG_pathway,map01230
6736,PSPTO_RS11070,KEGG_pathway,map00261
6737,PSPTO_RS11070,KEGG_pathway,map01130
6739,PSPTO_RS11085,KEGG_pathway,map02010
6741,PSPTO_RS11090,KEGG_pathway,map02010
6743,PSPTO_RS11095,KEGG_pathway,map02010
6745,PSPTO_RS11165,KEGG_pathway,map02010
6747,PSPTO_RS11200,KEGG_pathway,map02010
6759,PSPTO_RS11220,KEGG_pathway,map00270
6760,PSPTO_RS11220,KEGG_pathway,map00350
6761,PSPTO_RS11220,KEGG_pathway,map00360
6762,PSPTO_RS11220,KEGG_pathway,map00400
6763,PSPTO_RS11220,KEGG_pathway,map00401
6764,PSPTO_RS11220,KEGG_pathway,map00950
6765,PSPTO_RS11220,KEGG_pathway,map00960
6766,PSPTO_RS11220,KEGG_pathway,map01100
6767,PSPTO_RS11220,KEGG_pathway,map01110
6768,PSPTO_RS11220,KEGG_pathway,map01130
6769,PSPTO_RS11220,KEGG_pathway,map01230
6771,PSPTO_RS11225,KEGG_pathway,map03420
6777,PSPTO_RS11235,KEGG_pathway,map00860
6778,PSPTO_RS11235,KEGG_pathway,map00970
6779,PSPTO_RS11235,KEGG_pathway,map01100
6780,PSPTO_RS11235,KEGG_pathway,map01110
6781,PSPTO_RS11235,KEGG_pathway,map01120
6789,PSPTO_RS11290,KEGG_pathway,map00290
6790,PSPTO_RS11290,KEGG_pathway,map00660
6791,PSPTO_RS11290,KEGG_pathway,map00966
6792,PSPTO_RS11290,KEGG_pathway,map01100
6793,PSPTO_RS11290,KEGG_pathway,map01110
6794,PSPTO_RS11290,KEGG_pathway,map01210
6795,PSPTO_RS11290,KEGG_pathway,map01230
6802,PSPTO_RS11295,KEGG_pathway,map00290
6803,PSPTO_RS11295,KEGG_pathway,map00660
6804,PSPTO_RS11295,KEGG_pathway,map01100
6805,PSPTO_RS11295,KEGG_pathway,map01110
6806,PSPTO_RS11295,KEGG_pathway,map01210
6807,PSPTO_RS11295,KEGG_pathway,map01230
6814,PSPTO_RS11300,KEGG_pathway,map00290
6815,PSPTO_RS11300,KEGG_pathway,map00660
6816,PSPTO_RS11300,KEGG_pathway,map01100
6817,PSPTO_RS11300,KEGG_pathway,map01110
6818,PSPTO_RS11300,KEGG_pathway,map01210
6819,PSPTO_RS11300,KEGG_pathway,map01230
6830,PSPTO_RS11305,KEGG_pathway,map00260
6831,PSPTO_RS11305,KEGG_pathway,map00261
6832,PSPTO_RS11305,KEGG_pathway,map00270
6833,PSPTO_RS11305,KEGG_pathway,map00300
6834,PSPTO_RS11305,KEGG_pathway,map01100
6835,PSPTO_RS11305,KEGG_pathway,map01110
6836,PSPTO_RS11305,KEGG_pathway,map01120
6837,PSPTO_RS11305,KEGG_pathway,map01130
6838,PSPTO_RS11305,KEGG_pathway,map01210
6839,PSPTO_RS11305,KEGG_pathway,map01230
6842,PSPTO_RS11310,KEGG_pathway,map00052
6843,PSPTO_RS11310,KEGG_pathway,map01100
6846,PSPTO_RS11315,KEGG_pathway,map00052
6847,PSPTO_RS11315,KEGG_pathway,map01100
6851,PSPTO_RS11320,KEGG_pathway,map00052
6852,PSPTO_RS11320,KEGG_pathway,map01100
6853,PSPTO_RS11320,KEGG_pathway,map01120
6863,PSPTO_RS11400,KEGG_pathway,map00020
6864,PSPTO_RS11400,KEGG_pathway,map00630
6865,PSPTO_RS11400,KEGG_pathway,map01100
6866,PSPTO_RS11400,KEGG_pathway,map01110
6867,PSPTO_RS11400,KEGG_pathway,map01120
6868,PSPTO_RS11400,KEGG_pathway,map01130
6869,PSPTO_RS11400,KEGG_pathway,map01200
6870,PSPTO_RS11400,KEGG_pathway,map01210
6871,PSPTO_RS11400,KEGG_pathway,map01230
6881,PSPTO_RS11405,KEGG_pathway,map00020
6882,PSPTO_RS11405,KEGG_pathway,map00190
6883,PSPTO_RS11405,KEGG_pathway,map00650
6884,PSPTO_RS11405,KEGG_pathway,map00720
6885,PSPTO_RS11405,KEGG_pathway,map01100
6886,PSPTO_RS11405,KEGG_pathway,map01110
6887,PSPTO_RS11405,KEGG_pathway,map01120
6888,PSPTO_RS11405,KEGG_pathway,map01130
6889,PSPTO_RS11405,KEGG_pathway,map01200
6899,PSPTO_RS11410,KEGG_pathway,map00020
6900,PSPTO_RS11410,KEGG_pathway,map00190
6901,PSPTO_RS11410,KEGG_pathway,map00650
6902,PSPTO_RS11410,KEGG_pathway,map00720
6903,PSPTO_RS11410,KEGG_pathway,map01100
6904,PSPTO_RS11410,KEGG_pathway,map01110
6905,PSPTO_RS11410,KEGG_pathway,map01120
6906,PSPTO_RS11410,KEGG_pathway,map01130
6907,PSPTO_RS11410,KEGG_pathway,map01200
6918,PSPTO_RS11415,KEGG_pathway,map00020
6919,PSPTO_RS11415,KEGG_pathway,map00190
6920,PSPTO_RS11415,KEGG_pathway,map00650
6921,PSPTO_RS11415,KEGG_pathway,map00720
6922,PSPTO_RS11415,KEGG_pathway,map01100
6923,PSPTO_RS11415,KEGG_pathway,map01110
6924,PSPTO_RS11415,KEGG_pathway,map01120
6925,PSPTO_RS11415,KEGG_pathway,map01130
6926,PSPTO_RS11415,KEGG_pathway,map01200
6927,PSPTO_RS11415,KEGG_pathway,map05134
6937,PSPTO_RS11420,KEGG_pathway,map00020
6938,PSPTO_RS11420,KEGG_pathway,map00190
6939,PSPTO_RS11420,KEGG_pathway,map00650
6940,PSPTO_RS11420,KEGG_pathway,map00720
6941,PSPTO_RS11420,KEGG_pathway,map01100
6942,PSPTO_RS11420,KEGG_pathway,map01110
6943,PSPTO_RS11420,KEGG_pathway,map01120
6944,PSPTO_RS11420,KEGG_pathway,map01130
6945,PSPTO_RS11420,KEGG_pathway,map01200
6954,PSPTO_RS11425,KEGG_pathway,map00020
6955,PSPTO_RS11425,KEGG_pathway,map00310
6956,PSPTO_RS11425,KEGG_pathway,map00380
6957,PSPTO_RS11425,KEGG_pathway,map01100
6958,PSPTO_RS11425,KEGG_pathway,map01110
6959,PSPTO_RS11425,KEGG_pathway,map01120
6960,PSPTO_RS11425,KEGG_pathway,map01130
6961,PSPTO_RS11425,KEGG_pathway,map01200
6969,PSPTO_RS11430,KEGG_pathway,map00020
6970,PSPTO_RS11430,KEGG_pathway,map00310
6971,PSPTO_RS11430,KEGG_pathway,map01100
6972,PSPTO_RS11430,KEGG_pathway,map01110
6973,PSPTO_RS11430,KEGG_pathway,map01120
6974,PSPTO_RS11430,KEGG_pathway,map01130
6975,PSPTO_RS11430,KEGG_pathway,map01200
6988,PSPTO_RS11435,KEGG_pathway,map00010
6989,PSPTO_RS11435,KEGG_pathway,map00020
6990,PSPTO_RS11435,KEGG_pathway,map00260
6991,PSPTO_RS11435,KEGG_pathway,map00280
6992,PSPTO_RS11435,KEGG_pathway,map00620
6993,PSPTO_RS11435,KEGG_pathway,map00630
6994,PSPTO_RS11435,KEGG_pathway,map00640
6995,PSPTO_RS11435,KEGG_pathway,map01100
6996,PSPTO_RS11435,KEGG_pathway,map01110
6997,PSPTO_RS11435,KEGG_pathway,map01120
6998,PSPTO_RS11435,KEGG_pathway,map01130
6999,PSPTO_RS11435,KEGG_pathway,map01200
7009,PSPTO_RS11440,KEGG_pathway,map00020
7010,PSPTO_RS11440,KEGG_pathway,map00640
7011,PSPTO_RS11440,KEGG_pathway,map00660
7012,PSPTO_RS11440,KEGG_pathway,map00720
7013,PSPTO_RS11440,KEGG_pathway,map01100
7014,PSPTO_RS11440,KEGG_pathway,map01110
7015,PSPTO_RS11440,KEGG_pathway,map01120
7016,PSPTO_RS11440,KEGG_pathway,map01130
7017,PSPTO_RS11440,KEGG_pathway,map01200
7027,PSPTO_RS11445,KEGG_pathway,map00020
7028,PSPTO_RS11445,KEGG_pathway,map00640
7029,PSPTO_RS11445,KEGG_pathway,map00660
7030,PSPTO_RS11445,KEGG_pathway,map00720
7031,PSPTO_RS11445,KEGG_pathway,map01100
7032,PSPTO_RS11445,KEGG_pathway,map01110
7033,PSPTO_RS11445,KEGG_pathway,map01120
7034,PSPTO_RS11445,KEGG_pathway,map01130
7035,PSPTO_RS11445,KEGG_pathway,map01200
7049,PSPTO_RS11470,KEGG_pathway,map04141
7050,PSPTO_RS11470,KEGG_pathway,map04151
7051,PSPTO_RS11470,KEGG_pathway,map04217
7052,PSPTO_RS11470,KEGG_pathway,map04612
7053,PSPTO_RS11470,KEGG_pathway,map04621
7054,PSPTO_RS11470,KEGG_pathway,map04626
7055,PSPTO_RS11470,KEGG_pathway,map04657
7056,PSPTO_RS11470,KEGG_pathway,map04659
7057,PSPTO_RS11470,KEGG_pathway,map04914
7058,PSPTO_RS11470,KEGG_pathway,map04915
7059,PSPTO_RS11470,KEGG_pathway,map05200
7060,PSPTO_RS11470,KEGG_pathway,map05215
