,gene_id,gene_ontology
819,PSPTO_RS28355,cellular_component
820,PSPTO_RS28355,biological_process
821,PSPTO_RS28350,molecular_function
822,PSPTO_RS28350,cellular_component
823,PSPTO_RS28350,biological_process
824,PSPTO_RS09135,molecular_function
825,PSPTO_RS09135,cellular_component
826,PSPTO_RS09135,biological_process
830,PSPTO_RS28260,molecular_function
831,PSPTO_RS28260,cellular_component
832,PSPTO_RS28260,biological_process
833,PSPTO_RS28245,molecular_function
834,PSPTO_RS28245,cellular_component
835,PSPTO_RS28245,biological_process
836,PSPTO_RS28935,molecular_function
837,PSPTO_RS28935,cellular_component
838,PSPTO_RS28935,biological_process
839,PSPTO_RS28225,molecular_function
840,PSPTO_RS28225,cellular_component
841,PSPTO_RS28225,biological_process
842,PSPTO_RS28210,molecular_function
843,PSPTO_RS28210,cellular_component
844,PSPTO_RS28210,biological_process
845,PSPTO_RS28200,molecular_function
846,PSPTO_RS28200,cellular_component
847,PSPTO_RS28200,biological_process
848,PSPTO_RS09035,molecular_function
849,PSPTO_RS09035,cellular_component
850,PSPTO_RS09035,biological_process
851,PSPTO_RS28875,molecular_function
852,PSPTO_RS28875,cellular_component
853,PSPTO_RS28875,biological_process
854,PSPTO_RS28140,molecular_function
855,PSPTO_RS28140,cellular_component
856,PSPTO_RS28140,biological_process
857,PSPTO_RS09020,molecular_function
858,PSPTO_RS09020,biological_process
859,PSPTO_RS09015,molecular_function
860,PSPTO_RS09015,cellular_component
861,PSPTO_RS09015,biological_process
862,PSPTO_RS28830,molecular_function
863,PSPTO_RS28830,biological_process
864,PSPTO_RS28120,molecular_function
865,PSPTO_RS28120,cellular_component
866,PSPTO_RS28120,biological_process
867,PSPTO_RS28815,molecular_function
868,PSPTO_RS28815,cellular_component
869,PSPTO_RS28815,biological_process
873,PSPTO_RS28075,molecular_function
874,PSPTO_RS28075,cellular_component
875,PSPTO_RS28075,biological_process
876,PSPTO_RS28780,molecular_function
877,PSPTO_RS28780,cellular_component
878,PSPTO_RS28780,biological_process
882,PSPTO_RS28045,molecular_function
883,PSPTO_RS28045,biological_process
887,PSPTO_RS28015,molecular_function
888,PSPTO_RS28015,biological_process
889,PSPTO_RS28010,molecular_function
890,PSPTO_RS28010,biological_process
891,PSPTO_RS28715,molecular_function
892,PSPTO_RS28715,biological_process
893,PSPTO_RS08915,molecular_function
894,PSPTO_RS08915,biological_process
895,PSPTO_RS28675,molecular_function
896,PSPTO_RS28675,cellular_component
897,PSPTO_RS28675,biological_process
898,PSPTO_RS08860,molecular_function
899,PSPTO_RS08860,cellular_component
900,PSPTO_RS08860,biological_process
901,PSPTO_RS08855,molecular_function
902,PSPTO_RS08855,cellular_component
903,PSPTO_RS08855,biological_process
908,PSPTO_RS08825,molecular_function
909,PSPTO_RS08825,cellular_component
910,PSPTO_RS08825,biological_process
911,PSPTO_RS28620,molecular_function
912,PSPTO_RS28620,cellular_component
913,PSPTO_RS28620,biological_process
914,PSPTO_RS08815,oxidoreductase activity
915,PSPTO_RS08815,oxidation-reduction process
916,PSPTO_RS28605,molecular_function
917,PSPTO_RS28605,cellular_component
918,PSPTO_RS28605,biological_process
919,PSPTO_RS08800,molecular_function
920,PSPTO_RS08800,cellular_component
921,PSPTO_RS08800,biological_process
922,PSPTO_RS08795,molecular_function
923,PSPTO_RS08795,cellular_component
924,PSPTO_RS08795,biological_process
925,PSPTO_RS07920,molecular_function
926,PSPTO_RS07920,cellular_component
927,PSPTO_RS07920,biological_process
928,PSPTO_RS04985,molecular_function
929,PSPTO_RS22530,molecular_function
930,PSPTO_RS22530,cellular_component
931,PSPTO_RS22530,biological_process
932,PSPTO_RS04970,molecular_function
933,PSPTO_RS04970,response to tellurium ion
934,PSPTO_RS04965,molecular_function
935,PSPTO_RS04965,response to tellurium ion
936,PSPTO_RS04935,molecular_function
937,PSPTO_RS04935,cellular_component
938,PSPTO_RS04935,biological_process
939,PSPTO_RS22475,molecular_function
940,PSPTO_RS22475,biological_process
941,PSPTO_RS04925,molecular_function
942,PSPTO_RS04925,cellular_component
943,PSPTO_RS04925,biological_process
944,PSPTO_RS22465,molecular_function
945,PSPTO_RS22465,cellular_component
946,PSPTO_RS22465,biological_process
947,PSPTO_RS04915,molecular_function
948,PSPTO_RS04915,cellular_component
949,PSPTO_RS04915,biological_process
950,PSPTO_RS23075,molecular_function
951,PSPTO_RS23075,biological_process
952,PSPTO_RS22420,molecular_function
953,PSPTO_RS22420,cellular_component
954,PSPTO_RS22420,biological_process
964,PSPTO_RS04790,protein serine/threonine kinase inhibitor activity
965,PSPTO_RS04790,suppression by symbiont of defense-related host MAP kinase-mediated signal transduction pathway
966,PSPTO_RS04790,effector-mediated suppression of host innate immune response by symbiont
968,PSPTO_RS22305,molecular_function
969,PSPTO_RS22305,cellular_component
970,PSPTO_RS22305,biological_process
971,PSPTO_RS04735,molecular_function
972,PSPTO_RS04735,cellular_component
973,PSPTO_RS04735,biological_process
974,PSPTO_RS22290,molecular_function
975,PSPTO_RS22290,cellular_component
976,PSPTO_RS22290,biological_process
977,PSPTO_RS04600,molecular_function
978,PSPTO_RS04600,cellular_component
979,PSPTO_RS04600,biological_process
980,PSPTO_RS04570,molecular_function
981,PSPTO_RS04570,cellular_component
982,PSPTO_RS04570,biological_process
983,PSPTO_RS04565,molecular_function
984,PSPTO_RS04565,cellular_component
985,PSPTO_RS04565,biological_process
986,PSPTO_RS04560,molecular_function
987,PSPTO_RS04560,cellular_component
988,PSPTO_RS04560,biological_process
989,PSPTO_RS04520,molecular_function
990,PSPTO_RS04520,biological_process
991,PSPTO_RS04485,molecular_function
992,PSPTO_RS04485,cellular_component
993,PSPTO_RS04485,biological_process
994,PSPTO_RS04455,molecular_function
995,PSPTO_RS04455,cellular_component
996,PSPTO_RS04455,biological_process
997,PSPTO_RS04440,molecular_function
998,PSPTO_RS04440,cellular_component
999,PSPTO_RS04440,biological_process
1000,PSPTO_RS04380,ATP binding
1001,PSPTO_RS04380,response to heat
1002,PSPTO_RS04380,ATPase activity
1003,PSPTO_RS04380,denatured protein binding
1004,PSPTO_RS04300,molecular_function
1005,PSPTO_RS04300,cellular_component
1006,PSPTO_RS04300,biological_process
1007,PSPTO_RS04295,molecular_function
1008,PSPTO_RS04295,cellular_component
1009,PSPTO_RS04295,biological_process
1010,PSPTO_RS04205,molecular_function
1011,PSPTO_RS04205,biological_process
1012,PSPTO_RS04145,valine metabolic process
1013,PSPTO_RS04145,3-hydroxyisobutyrate dehydrogenase activity
1014,PSPTO_RS04120,molecular_function
1015,PSPTO_RS04020,hydroxydechloroatrazine ethylaminohydrolase activity
1016,PSPTO_RS21710,molecular_function
1017,PSPTO_RS21710,cellular_component
1018,PSPTO_RS21710,biological_process
1022,PSPTO_RS03920,molecular_function
1023,PSPTO_RS03920,cellular_component
1024,PSPTO_RS03920,biological_process
1025,PSPTO_RS01115,molecular_function
1026,PSPTO_RS01115,biological_process
1027,PSPTO_RS01095,molecular_function
1028,PSPTO_RS01095,cellular_component
1029,PSPTO_RS01095,biological_process
1030,PSPTO_RS03890,molecular_function
1031,PSPTO_RS03890,biological_process
1032,PSPTO_RS03880,molecular_function
1033,PSPTO_RS03880,biological_process
1034,PSPTO_RS03865,molecular_function
1035,PSPTO_RS03865,biological_process
1036,PSPTO_RS03855,molecular_function
1037,PSPTO_RS03855,cellular_component
1038,PSPTO_RS03855,biological_process
1039,PSPTO_RS03775,molecular_function
1040,PSPTO_RS03775,cellular_component
1041,PSPTO_RS03775,biological_process
1042,PSPTO_RS03760,molecular_function
1043,PSPTO_RS03760,cellular_component
1044,PSPTO_RS03760,biological_process
1045,PSPTO_RS03750,molecular_function
1046,PSPTO_RS03735,molecular_function
1047,PSPTO_RS03735,cellular_component
1048,PSPTO_RS03735,biological_process
1049,PSPTO_RS20765,molecular_function
1050,PSPTO_RS20765,cellular_component
1051,PSPTO_RS20765,biological_process
1052,PSPTO_RS21400,molecular_function
1053,PSPTO_RS21400,cellular_component
1054,PSPTO_RS21400,biological_process
1055,PSPTO_RS03710,molecular_function
1056,PSPTO_RS03710,cellular_component
1057,PSPTO_RS03710,biological_process
1058,PSPTO_RS21375,molecular_function
1059,PSPTO_RS21375,cellular_component
1060,PSPTO_RS21375,biological_process
1061,PSPTO_RS20690,molecular_function
1062,PSPTO_RS20690,biological_process
1063,PSPTO_RS03685,molecular_function
1064,PSPTO_RS03685,cellular_component
1065,PSPTO_RS03685,biological_process
1066,PSPTO_RS21340,biological_process
1070,PSPTO_RS03635,molecular_function
1071,PSPTO_RS21225,molecular_function
1072,PSPTO_RS03510,molecular_function
1073,PSPTO_RS03510,biological_process
1074,PSPTO_RS20360,molecular_function
1075,PSPTO_RS20360,cellular_component
1076,PSPTO_RS20360,biological_process
1077,PSPTO_RS20325,malate metabolic process
1078,PSPTO_RS20325,malate dehydrogenase activity
1079,PSPTO_RS00725,molecular_function
1080,PSPTO_RS00725,cellular_component
1081,PSPTO_RS00725,biological_process
1082,PSPTO_RS21015,molecular_function
1083,PSPTO_RS21015,cellular_component
1084,PSPTO_RS21015,biological_process
1085,PSPTO_RS20255,molecular_function
1086,PSPTO_RS20255,cellular_component
1087,PSPTO_RS20255,biological_process
1088,PSPTO_RS20250,molecular_function
1089,PSPTO_RS20250,cellular_component
1090,PSPTO_RS20250,biological_process
1091,PSPTO_RS20240,molecular_function
1092,PSPTO_RS20240,cellular_component
1093,PSPTO_RS20240,biological_process
1094,PSPTO_RS20235,molecular_function
1095,PSPTO_RS20235,cellular_component
1096,PSPTO_RS20235,biological_process
1100,PSPTO_RS20875,ferredoxin-NADP+ reductase activity
1101,PSPTO_RS20875,oxidation-reduction process
1102,PSPTO_RS20215,molecular_function
1103,PSPTO_RS20215,cellular_component
1104,PSPTO_RS20215,biological_process
1105,PSPTO_RS20050,molecular_function
1106,PSPTO_RS20050,biological_process
1107,PSPTO_RS19995,molecular_function
1108,PSPTO_RS19995,cellular_component
1109,PSPTO_RS19995,biological_process
1110,PSPTO_RS19945,molecular_function
1111,PSPTO_RS19945,biological_process
1112,PSPTO_RS19620,proteolysis
1113,PSPTO_RS19620,metalloexopeptidase activity
1114,PSPTO_RS19525,molecular_function
1115,PSPTO_RS19525,cellular_component
1116,PSPTO_RS19525,biological_process
1117,PSPTO_RS18605,transcription regulatory region sequence-specific DNA binding
1118,PSPTO_RS18605,transcription regulatory region sequence-specific DNA binding
1119,PSPTO_RS18605,DNA-binding transcription activator activity
1120,PSPTO_RS18605,DNA-binding transcription activator activity
1121,PSPTO_RS18605,protein-DNA complex
1122,PSPTO_RS18605,protein-DNA complex
1123,PSPTO_RS19160,molecular_function
1124,PSPTO_RS19160,cellular_component
1125,PSPTO_RS19160,biological_process
1126,PSPTO_RS18440,molecular_function
1127,PSPTO_RS18440,cellular_component
1128,PSPTO_RS18440,biological_process
1132,PSPTO_RS18385,carbohydrate metabolic process
1133,PSPTO_RS18385,glycolate oxidase activity
1137,PSPTO_RS19015,molecular_function
1138,PSPTO_RS19015,cellular_component
1139,PSPTO_RS19015,biological_process
1140,PSPTO_RS18240,molecular_function
1141,PSPTO_RS18240,cellular_component
1142,PSPTO_RS18240,biological_process
1146,PSPTO_RS18175,molecular_function
1147,PSPTO_RS18175,cellular_component
1148,PSPTO_RS18175,biological_process
1152,PSPTO_RS17575,structural molecule activity
1153,PSPTO_RS17575,viral process
1154,PSPTO_RS17565,structural molecule activity
1155,PSPTO_RS17565,viral process
1156,PSPTO_RS10775,molecular_function
1157,PSPTO_RS10775,cellular_component
1158,PSPTO_RS10775,biological_process
1159,PSPTO_RS10760,molecular_function
1160,PSPTO_RS10760,cellular_component
1161,PSPTO_RS10760,biological_process
1162,PSPTO_RS10505,molecular_function
1163,PSPTO_RS10415,molecular_function
1164,PSPTO_RS10415,cellular_component
1165,PSPTO_RS10415,biological_process
1166,PSPTO_RS10410,molecular_function
1167,PSPTO_RS10330,molecular_function
1168,PSPTO_RS10330,cellular_component
1169,PSPTO_RS10330,biological_process
1170,PSPTO_RS10285,phosphorelay response regulator activity
1171,PSPTO_RS10285,phosphorelay signal transduction system
1172,PSPTO_RS10285,chemotaxis
1173,PSPTO_RS10140,structural molecule activity
1174,PSPTO_RS10140,bacterial-type flagellum hook
1175,PSPTO_RS09940,molecular_function
1176,PSPTO_RS09940,cellular_component
1177,PSPTO_RS09940,biological_process
1178,PSPTO_RS09910,molecular_function
1179,PSPTO_RS09910,cellular_component
1180,PSPTO_RS09910,biological_process
1184,PSPTO_RS09360,molecular_function
1185,PSPTO_RS09360,cellular_component
1186,PSPTO_RS09360,biological_process
1187,PSPTO_RS29055,molecular_function
1188,PSPTO_RS29055,biological_process
1189,PSPTO_RS28340,molecular_function
1190,PSPTO_RS28340,cellular_component
1191,PSPTO_RS28340,biological_process
1192,PSPTO_RS09065,molecular_function
1193,PSPTO_RS09065,cellular_component
1194,PSPTO_RS09065,biological_process
1195,PSPTO_RS09055,ATPase-coupled transmembrane transporter activity
1196,PSPTO_RS28110,molecular_function
1197,PSPTO_RS28110,cellular_component
1198,PSPTO_RS28110,biological_process
1200,PSPTO_RS08985,glutathione peroxidase activity
1201,PSPTO_RS28055,molecular_function
1202,PSPTO_RS28055,cellular_component
1203,PSPTO_RS28055,biological_process
1204,PSPTO_RS08965,nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase activity
1205,PSPTO_RS08965,cobalamin biosynthetic process
1206,PSPTO_RS28040,molecular_function
1207,PSPTO_RS28040,cellular_component
1208,PSPTO_RS28040,biological_process
1209,PSPTO_RS08850,molecular_function
1210,PSPTO_RS08850,biological_process
1211,PSPTO_RS08820,molecular_function
1212,PSPTO_RS08820,biological_process
1213,PSPTO_RS08805,molecular_function
1214,PSPTO_RS28585,molecular_function
1215,PSPTO_RS28585,cellular_component
1216,PSPTO_RS28585,biological_process
1217,PSPTO_RS16120,molecular_function
1218,PSPTO_RS16120,cellular_component
1219,PSPTO_RS16120,biological_process
1220,PSPTO_RS15980,nickel cation transmembrane transporter activity
1221,PSPTO_RS15980,nickel cation transport
1222,PSPTO_RS15980,ATPase-coupled transmembrane transporter activity
1223,PSPTO_RS14085,molecular_function
1224,PSPTO_RS14085,cellular_component
1225,PSPTO_RS14085,biological_process
1226,PSPTO_RS13920,molecular_function
1227,PSPTO_RS13170,molecular_function
1228,PSPTO_RS13170,cellular_component
1229,PSPTO_RS13170,biological_process
1230,PSPTO_RS13015,pyruvate metabolic process
1231,PSPTO_RS12860,DNA binding
1232,PSPTO_RS12860,"DNA topoisomerase type I (single strand cut, ATP-independent) activity"
1233,PSPTO_RS12860,DNA replication
1234,PSPTO_RS12860,DNA topological change
1235,PSPTO_RS11850,molecular_function
1236,PSPTO_RS11850,cellular_component
1237,PSPTO_RS11850,biological_process
1238,PSPTO_RS11840,molecular_function
1239,PSPTO_RS11840,cellular_component
1240,PSPTO_RS11840,biological_process
1244,PSPTO_RS18585,molecular_function
1248,PSPTO_RS08180,molecular_function
1249,PSPTO_RS08180,cellular_component
1250,PSPTO_RS08180,biological_process
1251,PSPTO_RS07955,molecular_function
1255,PSPTO_RS07925,molecular_function
1256,PSPTO_RS07925,cellular_component
1257,PSPTO_RS07925,biological_process
1258,PSPTO_RS07895,molecular_function
1259,PSPTO_RS07895,biological_process
1260,PSPTO_RS26355,molecular_function
1261,PSPTO_RS26355,cellular_component
1262,PSPTO_RS26355,biological_process
1266,PSPTO_RS07660,molecular_function
1267,PSPTO_RS07660,cellular_component
1268,PSPTO_RS07660,biological_process
1269,PSPTO_RS07640,response to manganese ion
1270,PSPTO_RS07640,oxidoreductase activity
1271,PSPTO_RS07080,molecular_function
1272,PSPTO_RS07080,biological_process
1273,PSPTO_RS07055,molecular_function
1274,PSPTO_RS07055,cellular_component
1275,PSPTO_RS07055,biological_process
1281,PSPTO_RS09010,molecular_function
1282,PSPTO_RS09010,cellular_component
1283,PSPTO_RS09010,biological_process
1284,PSPTO_RS28115,molecular_function
1285,PSPTO_RS28115,cellular_component
1286,PSPTO_RS28115,biological_process
1287,PSPTO_RS09005,molecular_function
1288,PSPTO_RS09005,cellular_component
1289,PSPTO_RS09005,biological_process
1290,PSPTO_RS08650,molecular_function
1291,PSPTO_RS08650,cellular_component
1292,PSPTO_RS08650,biological_process
1293,PSPTO_RS08495,molecular_function
1294,PSPTO_RS08495,cellular_component
1295,PSPTO_RS08495,biological_process
1299,PSPTO_RS27920,molecular_function
1300,PSPTO_RS27920,cellular_component
1301,PSPTO_RS27920,biological_process
1302,PSPTO_RS08735,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor"
1303,PSPTO_RS08735,2'-deoxyribonucleotide biosynthetic process
1304,PSPTO_RS08730,carbohydrate metabolic process
1305,PSPTO_RS08730,aldehyde-lyase activity
1306,PSPTO_RS27885,molecular_function
1307,PSPTO_RS27885,cellular_component
1308,PSPTO_RS27885,biological_process
1309,PSPTO_RS27880,molecular_function
1310,PSPTO_RS27880,cellular_component
1311,PSPTO_RS27880,biological_process
1312,PSPTO_RS27870,molecular_function
1313,PSPTO_RS27870,cellular_component
1314,PSPTO_RS27870,biological_process
1318,PSPTO_RS27850,molecular_function
1319,PSPTO_RS27850,cellular_component
1320,PSPTO_RS27850,biological_process
1321,PSPTO_RS27845,molecular_function
1322,PSPTO_RS27845,cellular_component
1323,PSPTO_RS27845,biological_process
1324,PSPTO_RS08655,molecular_function
1325,PSPTO_RS08655,cellular_component
1326,PSPTO_RS08655,biological_process
1327,PSPTO_RS27820,molecular_function
1328,PSPTO_RS27820,cellular_component
1329,PSPTO_RS27820,biological_process
1330,PSPTO_RS27815,molecular_function
